"","ERG_d_ITN0","ERG_r_ITN0","gamman","bioassay_surv","gamman2"
"1",0.467391269725854,0.52647069471303,3.80871490794686,0,3.80871490794686
"2",0.467016794904458,0.526815863616029,3.80087034365847,0.01,3.80871490794686
"3",0.466637629620404,0.527165271143782,3.79294499119097,0.02,3.80871490794686
"4",0.466253669710431,0.52751900985104,3.78493729286695,0.03,3.80871490794686
"5",0.465864807647547,0.527877175236632,3.7768456459727,0.04,3.80871490794686
"6",0.465470932397367,0.52823986586748,3.76866840100116,0.05,3.80871490794686
"7",0.465071929266786,0.52860718350914,3.76040385980789,0.06,3.80871490794686
"8",0.464667679744472,0.528979233263309,3.75205027367479,0.07,3.80871490794686
"9",0.464258061332668,0.529356123712725,3.74360584127603,0.08,3.80871490794686
"10",0.463842947369716,0.52973796707396,3.73506870654002,0.09,3.80871490794686
"11",0.463422206842692,0.530124879358611,3.72643695640108,0.1,3.80871490794686
"12",0.462995704189489,0.530516980543452,3.71770861843384,0.11,3.80871490794686
"13",0.462563299089627,0.530914394750147,3.70888165836281,0.12,3.80871490794686
"14",0.462124846243011,0.531317250435175,3.69995397743924,0.13,3.80871490794686
"15",0.461680195135812,0.531725680590662,3.69092340967652,0.14,3.80871490794686
"16",0.461229189792558,0.532139822956894,3.68178771893478,0.15,3.80871490794686
"17",0.46077166851344,0.532559820247303,3.67254459584483,0.16,3.80871490794686
"18",0.460307463595804,0.532985820386836,3.66319165456045,0.17,3.80871490794686
"19",0.459836401038643,0.53341797676467,3.65372642932731,0.18,3.80871490794686
"20",0.459358300228846,0.533856448502288,3.64414637085607,0.19,3.80871490794686
"21",0.458872973607861,0.534301400738084,3.63444884248582,0.2,3.80871490794686
"22",0.458380226317266,0.534753004929703,3.62463111612302,0.21,3.80871490794686
"23",0.457879855821654,0.53521143917546,3.6146903679401,0.22,3.80871490794686
"24",0.457371651507068,0.535676888556307,3.60462367381609,0.23,3.80871490794686
"25",0.456855394253071,0.536149545499915,3.59442800450043,0.24,3.80871490794686
"26",0.456330855976356,0.536629610168625,3.5841002204794,0.25,3.80871490794686
"27",0.455797799143608,0.537117290873152,3.57363706652287,0.26,3.80871490794686
"28",0.455255976251103,0.537612804514113,3.56303516588677,0.27,3.80871490794686
"29",0.45470512926831,0.538116377053653,3.55229101414491,0.28,3.80871490794686
"30",0.454144989042458,0.538628244019645,3.54140097262099,0.29,3.80871490794686
"31",0.45357527466078,0.539148651045201,3.53036126138898,0.3,3.80871490794686
"32",0.452995692766757,0.539677854446493,3.51916795180726,0.31,3.80871490794686
"33",0.45240593682637,0.540216121842171,3.50781695854834,0.32,3.80871490794686
"34",0.45180568633991,0.54076373281803,3.49630403108228,0.33,3.80871490794686
"35",0.451194605994462,0.541320979640921,3.48462474456807,0.34,3.80871490794686
"36",0.450572344751637,0.541888168026343,3.47277449010221,0.35,3.80871490794686
"37",0.449938534864553,0.542465617964622,3.46074846426902,0.36,3.80871490794686
"38",0.44929279081741,0.543053664611093,3.44854165793103,0.37,3.80871490794686
"39",0.448634708180258,0.543652659246328,3.43614884419173,0.38,3.80871490794686
"40",0.447963862370721,0.544262970313101,3.4235645654555,0.39,3.80871490794686
"41",0.447279807313498,0.544884984537542,3.41078311950138,0.4,3.80871490794686
"42",0.446582073987376,0.545519108142797,3.39779854447836,0.41,3.80871490794686
"43",0.445870168848308,0.546165768164495,3.38460460271926,0.42,3.80871490794686
"44",0.445143572115668,0.546825413878385,3.37119476325881,0.43,3.80871490794686
"45",0.444401735907268,0.547498518351824,3.35756218292799,0.44,3.80871490794686
"46",0.443644082206886,0.548185580132178,3.34369968588193,0.45,3.80871490794686
"47",0.442870000646,0.548887125086877,3.32959974140118,0.46,3.80871490794686
"48",0.442078846079037,0.549603708411713,3.31525443978691,0.47,3.80871490794686
"49",0.441269935928727,0.550335916826169,3.30065546614787,0.48,3.80871490794686
"50",0.440442547274999,0.551084370976995,3.28579407185167,0.49,3.80871490794686
"51",0.439595913657191,0.551849728074182,3.27066104338313,0.5,3.80871490794686
"52",0.438729221555159,0.552632684786759,3.25524666831869,0.51,3.80871490794686
"53",0.437841606509906,0.553433980429705,3.23954069808671,0.52,3.80871490794686
"54",0.436932148838648,0.554254400477766,3.22353230713779,0.53,3.80871490794686
"55",0.435999868892517,0.555094780447188,3.20721004809684,0.54,3.80871490794686
"56",0.435043721797216,0.555956010192517,3.1905618024069,0.55,3.80871490794686
"57",0.434062591607686,0.556839038672816,3.17357472590297,0.56,3.80871490794686
"58",0.433055284796864,0.557744879250142,3.15623518866996,0.57,3.80871490794686
"59",0.432020522985647,0.558674615593154,3.13852870843932,0.58,3.80871490794686
"60",0.430956934805698,0.559629408270664,3.12043987666261,0.59,3.80871490794686
"61",0.429863046768265,0.560610502134107,3.10195227626056,0.6,3.80871490794686
"62",0.428737272990025,0.56161923460493,3.08304838988208,0.61,3.80871490794686
"63",0.427577903600261,0.562657045003276,3.06370949730938,0.62,3.80871490794686
"64",0.426383091621403,0.56372548507896,3.04391556040967,0.63,3.80871490794686
"65",0.425150838075643,0.564826230935596,3.02364509374764,0.64,3.80871490794686
"66",0.423878975022396,0.565961096575028,3.00287501862812,0.65,3.80871490794686
"67",0.422565146172413,0.567132049333728,2.98158049791718,0.66,3.80871490794686
"68",0.421206784651598,0.568341227537543,2.95973474847551,0.67,3.80871490794686
"69",0.419801087397199,0.569590960768898,2.93730882740468,0.68,3.80871490794686
"70",0.418344985556108,0.570883793224876,2.914271387523,0.69,3.80871490794686
"71",0.416835110112972,0.572222510750228,2.89058839651175,0.7,3.80871490794686
"72",0.415267751796012,0.573610172262534,2.8662228129488,0.71,3.80871490794686
"73",0.413638814079047,0.575050146455929,2.84113421090193,0.72,3.80871490794686
"74",0.41194375780342,0.576546154886248,2.81527834278922,0.73,3.80871490794686
"75",0.410177535561477,0.578102322819686,2.78860662769471,0.74,3.80871490794686
"76",0.408334513483718,0.579723239590353,2.76106554906992,0.75,3.80871490794686
"77",0.406408377412534,0.581414030689142,2.73259594150094,0.76,3.80871490794686
"78",0.404392019566502,0.583180444438886,2.70313214061883,0.77,3.80871490794686
"79",0.402277400614626,0.58502895695862,2.6726009627695,0.78,3.80871490794686
"80",0.400055380464268,0.586966900269144,2.64092047100845,0.79,3.80871490794686
"81",0.397715508834873,0.58900261996982,2.60799847027462,0.8,3.80871490794686
"82",0.395245763563729,0.591145671111778,2.57373065564347,0.81,3.80871490794686
"83",0.392632220145006,0.593407063992314,2.53799831096392,0.82,3.80871490794686
"84",0.3898586295763,0.595799576043448,2.50066541726092,0.83,3.80871490794686
"85",0.38690587212269,0.598338152485398,2.46157497523695,0.84,3.80871490794686
"86",0.383751240386247,0.601040428096481,2.42054426470446,0.85,3.80871490794686
"87",0.380367483209488,0.60392741719346,2.37735864043308,0.86,3.80871490794686
"88",0.376721507483182,0.60702444192513,2.33176327255168,0.87,3.80871490794686
"89",0.372772579038368,0.610362405900895,2.28345193443882,0.88,3.80871490794686
"90",0.368469770155783,0.613979581311526,2.23205143851365,0.89,3.80871490794686
"91",0.363748238347649,0.617924182669488,2.1770994621822,0.9,3.80871490794686
"92",0.358523625205295,0.622258188277436,2.11801197715473,0.91,3.80871490794686
"93",0.352683298471717,0.627063224278337,2.05403363106262,0.92,3.80871490794686
"94",0.346072010725603,0.632450032526186,1.98415873279332,0.93,3.80871490794686
"95",0.338467028850395,0.638574560211532,1.90699829573781,0.94,3.80871490794686
"96",0.329531723179441,0.645667276104705,1.82053995533765,0.95,3.80871490794686
"97",0.318720094523156,0.654091761486623,1.72167174282237,0.96,3.80871490794686
"98",0.305051519872982,0.664478025888748,1.60510383463004,0.97,3.584283
"99",0.286454504306593,0.678092524437409,1.46037590227357,0.98,3.257978
"100",0.256951406272973,0.698311738591178,1.25979898030854,0.99,2.817183
"101",0.0983436739678596,0.763717919361004,0.59624410708085,1,1.3
